uri, type, function, type2, path2, tag
taming-transformers/taming/data/imagenet.py:rgba_to_depth, function, np.ascontiguousarray, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:ascontiguousarray
taming-transformers/taming/data/imagenet.py:imscale, function, x.min, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:min
taming-transformers/taming/data/imagenet.py:imscale, function, x.max, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:max
taming-transformers/taming/data/imagenet.py:imscale, function, lr.clip, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: lr:clip
taming-transformers/taming/data/imagenet.py:imscale, function, Image.fromarray, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: Image:fromarray
taming-transformers/taming/data/imagenet.py:imscale, function, lr.resize, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: lr:resize
taming-transformers/taming/data/imagenet.py:imscale, function, np.array, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:array
taming-transformers/taming/data/imagenet.py:imscale, function, lr.astype, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: lr:astype
taming-transformers/taming/data/imagenet.py:give_synsets_from_indices, function, open, [BUILT_IN], , [BUILT_IN]: open
taming-transformers/taming/data/imagenet.py:give_synsets_from_indices, function, yaml.load, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/yaml, [CLASS] [SIDE_PACKAGE]: yaml:load
taming-transformers/taming/data/imagenet.py:give_synsets_from_indices, function, synsets.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: synsets:append
taming-transformers/taming/data/imagenet.py:give_synsets_from_indices, function, print, , , print
taming-transformers/taming/data/imagenet.py:str_to_indices, function, string.endswith, [CLASS] [STDLIB], , [CLASS] [STDLIB]: string:endswith
taming-transformers/taming/data/imagenet.py:str_to_indices, function, string.split, [CLASS] [STDLIB], , [CLASS] [STDLIB]: string:split
taming-transformers/taming/data/imagenet.py:str_to_indices, function, sub.split, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sub:split
taming-transformers/taming/data/imagenet.py:str_to_indices, function, len, , , len
taming-transformers/taming/data/imagenet.py:str_to_indices, function, indices.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: indices:append
taming-transformers/taming/data/imagenet.py:str_to_indices, function, range, , , range
taming-transformers/taming/data/imagenet.py:str_to_indices, function, int, [BUILT_IN], , [BUILT_IN]: int
taming-transformers/taming/data/imagenet.py:str_to_indices, function, indices.extend, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: indices:extend
taming-transformers/taming/data/imagenet.py:str_to_indices, function, sorted, [BUILT_IN], , [BUILT_IN]: sorted
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, list, , , list
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.SmallestMaxSize, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:SmallestMaxSize
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, transforms.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: transforms:append
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.CenterCrop, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:CenterCrop
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.RandomCrop, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:RandomCrop
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.HorizontalFlip, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:HorizontalFlip
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.Compose, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:Compose
taming-transformers/taming/data/imagenet.py:rgba_to_depth, function, len, , , len
taming-transformers/taming/data/imagenet.py:rgba_to_depth, function, x.copy, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:copy
taming-transformers/taming/data/imagenet.py:rgba_to_depth, function, y.reshape, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: y:reshape
taming-transformers/taming/data/imagenet.py:rgba_to_depth, function, np.ascontiguousarray, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:ascontiguousarray
taming-transformers/taming/data/imagenet.py:imscale, function, x.min, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:min
taming-transformers/taming/data/imagenet.py:imscale, function, x.max, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:max
taming-transformers/taming/data/imagenet.py:imscale, function, lr.clip, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: lr:clip
taming-transformers/taming/data/imagenet.py:imscale, function, Image.fromarray, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: Image:fromarray
taming-transformers/taming/data/imagenet.py:imscale, function, lr.resize, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: lr:resize
taming-transformers/taming/data/imagenet.py:imscale, function, np.array, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:array
taming-transformers/taming/data/imagenet.py:imscale, function, lr.astype, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: lr:astype
taming-transformers/taming/data/imagenet.py:give_synsets_from_indices, function, open, [BUILT_IN], , [BUILT_IN]: open
taming-transformers/taming/data/imagenet.py:give_synsets_from_indices, function, yaml.load, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/yaml, [CLASS] [SIDE_PACKAGE]: yaml:load
taming-transformers/taming/data/imagenet.py:give_synsets_from_indices, function, synsets.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: synsets:append
taming-transformers/taming/data/imagenet.py:give_synsets_from_indices, function, print, , , print
taming-transformers/taming/data/imagenet.py:str_to_indices, function, string.endswith, [CLASS] [STDLIB], , [CLASS] [STDLIB]: string:endswith
taming-transformers/taming/data/imagenet.py:str_to_indices, function, string.split, [CLASS] [STDLIB], , [CLASS] [STDLIB]: string:split
taming-transformers/taming/data/imagenet.py:str_to_indices, function, sub.split, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sub:split
taming-transformers/taming/data/imagenet.py:str_to_indices, function, len, , , len
taming-transformers/taming/data/imagenet.py:str_to_indices, function, indices.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: indices:append
taming-transformers/taming/data/imagenet.py:str_to_indices, function, range, , , range
taming-transformers/taming/data/imagenet.py:str_to_indices, function, int, [BUILT_IN], , [BUILT_IN]: int
taming-transformers/taming/data/imagenet.py:str_to_indices, function, indices.extend, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: indices:extend
taming-transformers/taming/data/imagenet.py:str_to_indices, function, sorted, [BUILT_IN], , [BUILT_IN]: sorted
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, list, , , list
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.SmallestMaxSize, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:SmallestMaxSize
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, transforms.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: transforms:append
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.CenterCrop, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:CenterCrop
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.RandomCrop, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:RandomCrop
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.HorizontalFlip, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:HorizontalFlip
taming-transformers/taming/data/imagenet.py:get_preprocessor, function, albumentations.Compose, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: albumentations:Compose
taming-transformers/taming/data/imagenet.py:rgba_to_depth, function, len, , , len
taming-transformers/taming/data/imagenet.py:rgba_to_depth, function, x.copy, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:copy
taming-transformers/taming/data/imagenet.py:rgba_to_depth, function, y.reshape, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: y:reshape
taming-transformers/taming/data/imagenet.py:rgba_to_depth, function, np.ascontiguousarray, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:ascontiguousarray
taming-transformers/taming/data/imagenet.py:imscale, function, x.min, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:min
taming-transformers/taming/data/imagenet.py:imscale, function, x.max, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:max
taming-transformers/taming/data/imagenet.py:imscale, function, lr.clip, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: lr:clip
taming-transformers/taming/data/imagenet.py:imscale, function, Image.fromarray, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: Image:fromarray
taming-transformers/taming/data/imagenet.py:imscale, function, lr.resize, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: lr:resize
taming-transformers/taming/data/imagenet.py:imscale, function, np.array, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:array
taming-transformers/taming/data/imagenet.py:imscale, function, lr.astype, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: lr:astype
taming-transformers/taming/data/utils.py:unpack, function, path.endswith, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: path:endswith
taming-transformers/taming/data/utils.py:unpack, function, tarfile.open, [CLASS] [STDLIB], , [CLASS] [STDLIB]: tarfile:open
taming-transformers/taming/data/utils.py:unpack, function, tar.extractall, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: tar:extractall
taming-transformers/taming/data/utils.py:unpack, function, zipfile.ZipFile, [CLASS] [STDLIB], , [CLASS] [STDLIB]: zipfile:ZipFile
taming-transformers/taming/data/utils.py:unpack, function, f.extractall, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: f:extractall
taming-transformers/taming/data/utils.py:unpack, function, NotImplementedError, , , NotImplementedError
taming-transformers/taming/data/utils.py:reporthook, function, hook, , , hook
taming-transformers/taming/data/utils.py:reporthook, function, bar.update, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: bar:update
taming-transformers/taming/data/utils.py:get_root, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
taming-transformers/taming/data/utils.py:is_prepared, function, Path, [FUNC] [SIDE_PACKAGE], , [FUNC] [SIDE_PACKAGE]: pathlib.Path
taming-transformers/taming/data/utils.py:mark_prepared, function, Path, [FUNC] [SIDE_PACKAGE], , [FUNC] [SIDE_PACKAGE]: pathlib.Path
taming-transformers/taming/data/utils.py:prompt_download, function, print, , , print
taming-transformers/taming/data/utils.py:prompt_download, function, input, [BUILT_IN], , [BUILT_IN]: input
taming-transformers/taming/data/utils.py:download_url, function, os.makedirs, [CLASS] [STDLIB], , [CLASS] [STDLIB]: os:makedirs
taming-transformers/taming/data/utils.py:download_url, function, tqdm, [FUNC] [SIDE_PACKAGE], C:/Python39/lib/site-packages/tqdm, [FUNC] [SIDE_PACKAGE]: tqdm.tqdm
taming-transformers/taming/data/utils.py:download_url, function, reporthook=reporthook, , , reporthook=reporthook
taming-transformers/taming/data/utils.py:download_url, function, download_urls, , , download_urls
taming-transformers/taming/data/utils.py:download_url, function, dict, [BUILT_IN], , [BUILT_IN]: dict
taming-transformers/taming/data/utils.py:download_url, function, urls.items, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: urls:items
taming-transformers/taming/data/utils.py:download_url, function, download_url, , , download_url
taming-transformers/taming/data/utils.py:download_urls, function, dict, [BUILT_IN], , [BUILT_IN]: dict
taming-transformers/taming/data/utils.py:download_urls, function, urls.items, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: urls:items
taming-transformers/taming/data/utils.py:download_urls, function, download_url, , , download_url
taming-transformers/taming/data/utils.py:quadratic_crop, function, np.array, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:array
taming-transformers/taming/data/utils.py:quadratic_crop, function, np.clip, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:clip
taming-transformers/taming/data/utils.py:quadratic_crop, function, max, , , max
taming-transformers/taming/data/utils.py:quadratic_crop, function, int, [BUILT_IN], , [BUILT_IN]: int
taming-transformers/taming/data/utils.py:quadratic_crop, function, min, [BUILT_IN], , [BUILT_IN]: min
taming-transformers/taming/data/utils.py:quadratic_crop, function, np.pad, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:pad
taming-transformers/taming/modules/util.py:count_params, function, sum, [BUILT_IN], , [BUILT_IN]: sum
taming-transformers/taming/modules/util.py:count_params, function, model.parameters, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:parameters
taming-transformers/taming/modules/util.py:count_params, function, sum, [BUILT_IN], , [BUILT_IN]: sum
taming-transformers/taming/modules/util.py:count_params, function, model.parameters, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:parameters
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, len, , , len
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, math.log, [CLASS] [STDLIB], , [CLASS] [STDLIB]: math:log
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, torch.exp, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:exp
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, emb.to, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: emb:to
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, timesteps.float, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: timesteps:float
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, torch.cat, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:cat
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, torch.cos, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:cos
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, len, , , len
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, math.log, [CLASS] [STDLIB], , [CLASS] [STDLIB]: math:log
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, torch.exp, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:exp
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, emb.to, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: emb:to
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, timesteps.float, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: timesteps:float
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, torch.cat, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:cat
taming-transformers/taming/modules/diffusionmodules/model.py:get_timestep_embedding, function, torch.cos, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:cos
taming-transformers/taming/modules/discriminator/model.py:weights_init, function, classname.find, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: classname:find
taming-transformers/taming/modules/discriminator/model.py:weights_init, function, classname.find, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: classname:find
taming-transformers/taming/modules/losses/lpips.py:normalize_tensor, function, torch.sqrt, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:sqrt
taming-transformers/taming/modules/losses/lpips.py:spatial_average, function, x.mean, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:mean
taming-transformers/taming/modules/losses/lpips.py:normalize_tensor, function, torch.sqrt, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:sqrt
taming-transformers/taming/modules/losses/lpips.py:spatial_average, function, x.mean, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:mean
taming-transformers/taming/modules/losses/lpips.py:normalize_tensor, function, torch.sqrt, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:sqrt
taming-transformers/taming/modules/losses/lpips.py:spatial_average, function, x.mean, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:mean
taming-transformers/taming/modules/losses/vqperceptual.py:hinge_d_loss, function, torch.mean, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:mean
taming-transformers/taming/modules/losses/vqperceptual.py:vanilla_d_loss, function, torch.mean, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:mean
taming-transformers/taming/modules/losses/vqperceptual.py:hinge_d_loss, function, torch.mean, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:mean
taming-transformers/taming/modules/losses/vqperceptual.py:vanilla_d_loss, function, torch.mean, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:mean
taming-transformers/taming/modules/losses/vqperceptual.py:hinge_d_loss, function, torch.mean, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:mean
taming-transformers/taming/modules/losses/vqperceptual.py:vanilla_d_loss, function, torch.mean, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:mean
taming-transformers/taming/modules/transformer/mingpt.py:top_k_logits, function, torch.topk, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:topk
taming-transformers/taming/modules/transformer/mingpt.py:top_k_logits, function, logits.clone, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logits:clone
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, model.get_block_size, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:get_block_size
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, model.eval, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:eval
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, range, , , range
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, x.size, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:size
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, model, , , model
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, top_k_logits, , , top_k_logits
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, F.softmax, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: F:softmax
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, torch.multinomial, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:multinomial
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, torch.topk, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:topk
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, torch.cat, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:cat
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, range, , , range
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, callback, , , callback
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, model.forward_with_past, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:forward_with_past
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, past.append, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/past, [CLASS] [SIDE_PACKAGE]: past:append
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, top_k_top_p_filtering, [FUNC] [SIDE_PACKAGE], , [FUNC] [SIDE_PACKAGE]: transformers.top_k_top_p_filtering
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, F.softmax, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: F:softmax
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, torch.topk, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:topk
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, torch.multinomial, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:multinomial
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, torch.cat, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:cat
taming-transformers/taming/modules/transformer/mingpt.py:top_k_logits, function, torch.topk, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:topk
taming-transformers/taming/modules/transformer/mingpt.py:top_k_logits, function, logits.clone, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: logits:clone
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, model.get_block_size, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:get_block_size
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, model.eval, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:eval
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, range, , , range
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, x.size, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: x:size
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, model, , , model
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, top_k_logits, , , top_k_logits
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, F.softmax, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: F:softmax
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, torch.multinomial, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:multinomial
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, torch.topk, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:topk
taming-transformers/taming/modules/transformer/mingpt.py:sample, function, torch.cat, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:cat
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, range, , , range
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, callback, , , callback
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, model.forward_with_past, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:forward_with_past
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, past.append, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/past, [CLASS] [SIDE_PACKAGE]: past:append
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, top_k_top_p_filtering, [FUNC] [SIDE_PACKAGE], , [FUNC] [SIDE_PACKAGE]: transformers.top_k_top_p_filtering
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, F.softmax, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: F:softmax
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, torch.topk, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:topk
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, torch.multinomial, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:multinomial
taming-transformers/taming/modules/transformer/mingpt.py:sample_with_past, function, torch.cat, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: torch:cat
taming-transformers/taming/modules/transformer/permuter.py:mortonify, function, np.uint64, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:uint64
taming-transformers/taming/modules/transformer/permuter.py:mortonify, function, np.uint, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:uint
taming-transformers/taming/modules/transformer/permuter.py:mortonify, function, range, , , range
taming-transformers/taming/modules/transformer/permuter.py:mortonify, function, np.uint64, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:uint64
taming-transformers/taming/modules/transformer/permuter.py:mortonify, function, np.uint, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:uint
taming-transformers/taming/modules/transformer/permuter.py:mortonify, function, range, , , range
taming-transformers/taming/modules/transformer/permuter.py:mortonify, function, np.uint64, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:uint64
taming-transformers/taming/modules/transformer/permuter.py:mortonify, function, np.uint, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:uint
taming-transformers/taming/modules/transformer/permuter.py:mortonify, function, range, , , range
