uri, type, function, type2, path2, tag
dsa2/source/utils/util_plot.py:plot_univariate_plots, function, type, , , type
dsa2/source/utils/util_plot.py:plot_univariate_plots, function, list, , , list
dsa2/source/utils/util_plot.py:plot_univariate_plots, function, features_list.remove, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: features_list:remove
dsa2/source/utils/util_plot.py:plot_univariate_plots, function, print, , , print
dsa2/source/utils/util_plot.py:plot_univariate_plots, function, plot_univariate_histogram, , , plot_univariate_histogram
dsa2/source/utils/util_plot.py:plot_univariate_histogram, function, print, , , print
dsa2/source/utils/util_plot.py:plot_univariate_histogram, function, pd_colnum_tocat_stat, , , pd_colnum_tocat_stat
dsa2/source/utils/util_plot.py:plot_univariate_histogram, function, type, , , type
dsa2/source/utils/util_plot.py:plot_univariate_histogram, function, pd_stat_distribution_trend_correlation, , , pd_stat_distribution_trend_correlation
dsa2/source/utils/util_plot.py:plot_univariate_histogram, function, plot_col_univariate, , , plot_col_univariate
dsa2/source/utils/util_plot.py:pd_stat_distribution_trend_correlation, function, grouped.merge, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: grouped:merge
dsa2/source/utils/util_plot.py:pd_stat_distribution_trend_correlation, function, pd.isnull, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/pandas, [CLASS] [SIDE_PACKAGE]: pd:isnull
dsa2/source/utils/util_plot.py:pd_stat_distribution_trend_correlation, function, len, , , len
dsa2/source/utils/util_plot.py:pd_stat_distribution_trend_correlation, function, np.corrcoef, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:corrcoef
dsa2/source/utils/util_plot.py:pd_stat_distribution_trend_correlation, function, print, , , print
dsa2/source/utils/util_plot.py:plot_col_univariate, function, pd_stat_distribution_trend_correlation, , , pd_stat_distribution_trend_correlation
dsa2/source/utils/util_plot.py:plot_col_univariate, function, plt.figure, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:figure
dsa2/source/utils/util_plot.py:plot_col_univariate, function, plt.subplot, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:subplot
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax1.plot, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:plot
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax1.set_xticks, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:set_xticks
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax1.set_xticklabels, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:set_xticklabels
dsa2/source/utils/util_plot.py:plot_col_univariate, function, plt.xticks, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:xticks
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax1.set_xlabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:set_xlabel
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax1.set_ylabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:set_ylabel
dsa2/source/utils/util_plot.py:plot_col_univariate, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/utils/util_plot.py:plot_col_univariate, function, dict, [BUILT_IN], , [BUILT_IN]: dict
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax1.text, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:text
dsa2/source/utils/util_plot.py:plot_col_univariate, function, plt.title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:title
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax2.bar, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax2:bar
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax2.set_xticks, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax2:set_xticks
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax2.set_xticklabels, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax2:set_xticklabels
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax2.set_xlabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax2:set_xlabel
dsa2/source/utils/util_plot.py:plot_col_univariate, function, ax2.set_ylabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax2:set_ylabel
dsa2/source/utils/util_plot.py:plot_col_univariate, function, plt.tight_layout, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:tight_layout
dsa2/source/utils/util_plot.py:plot_col_univariate, function, plt.show, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:show
dsa2/source/utils/util_plot.py:plotbar, function, plt.figure, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:figure
dsa2/source/utils/util_plot.py:plotbar, function, sns.barplot, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sns:barplot
dsa2/source/utils/util_plot.py:plotbar, function, plt.title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:title
dsa2/source/utils/util_plot.py:plotbar, function, plt.tight_layout, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:tight_layout
dsa2/source/utils/util_plot.py:plotbar, function, plt.show, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:show
dsa2/source/utils/util_plot.py:plotbar, function, plt.savefig, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:savefig
dsa2/source/utils/util_plot.py:plotxy, function, np.zeros, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:zeros
dsa2/source/utils/util_plot.py:plotxy, function, type, , , type
dsa2/source/utils/util_plot.py:plotxy, function, plt.subplots, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:subplots
dsa2/source/utils/util_plot.py:plotxy, function, plt.scatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:scatter
dsa2/source/utils/util_plot.py:plotxy, function, plt.title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:title
dsa2/source/utils/util_plot.py:plotxy, function, plt.show, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:show
dsa2/source/utils/util_plot.py:plotxy, function, plt.savefig, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:savefig
dsa2/source/utils/util_plot.py:plot_col_distribution, function, list, , , list
dsa2/source/utils/util_plot.py:plot_col_distribution, function, np.count_nonzero, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:count_nonzero
dsa2/source/utils/util_plot.py:plot_col_distribution, function, sorted, [BUILT_IN], , [BUILT_IN]: sorted
dsa2/source/utils/util_plot.py:plot_col_distribution, function, print, , , print
dsa2/source/utils/util_plot.py:plot_col_distribution, function, len, , , len
dsa2/source/utils/util_plot.py:plot_col_distribution, function, np.max, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:max
dsa2/source/utils/util_plot.py:plot_col_distribution, function, np.min, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:min
dsa2/source/utils/util_plot.py:plot_col_distribution, function, np.median, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:median
dsa2/source/utils/util_plot.py:plot_col_distribution, function, np.mean, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:mean
dsa2/source/utils/util_plot.py:plot_col_distribution, function, np.std, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:std
dsa2/source/utils/util_plot.py:plot_col_distribution, function, plot_Y, , , plot_Y
dsa2/source/utils/util_plot.py:plot_col_distribution, function, plt.title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:title
dsa2/source/utils/util_plot.py:plot_col_distribution, function, plt.plot, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:plot
dsa2/source/utils/util_plot.py:plot_col_distribution, function, plt.hist, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:hist
dsa2/source/utils/util_plot.py:plot_col_distribution, function, plt.show, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:show
dsa2/source/utils/util_plot.py:plot_col_distribution, function, plt.figure, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:figure
dsa2/source/utils/util_plot.py:plot_col_distribution, function, np.percentile, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:percentile
dsa2/source/utils/util_plot.py:plot_pair, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/utils/util_plot.py:plot_pair, function, plt.scatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:scatter
dsa2/source/utils/util_plot.py:plot_pair, function, plt.autoscale, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:autoscale
dsa2/source/utils/util_plot.py:plot_pair, function, plt.title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:title
dsa2/source/utils/util_plot.py:plot_pair, function, plt.show, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:show
dsa2/source/utils/util_plot.py:plot_distance_heatmap, function, pd.DataFrame, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/pandas, [CLASS] [SIDE_PACKAGE]: pd:DataFrame
dsa2/source/utils/util_plot.py:plot_distance_heatmap, function, plt.figure, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:figure
dsa2/source/utils/util_plot.py:plot_distance_heatmap, function, fig.add_subplot, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: fig:add_subplot
dsa2/source/utils/util_plot.py:plot_distance_heatmap, function, ax.imshow, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax:imshow
dsa2/source/utils/util_plot.py:plot_distance_heatmap, function, ax.set_xlabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax:set_xlabel
dsa2/source/utils/util_plot.py:plot_distance_heatmap, function, ax.set_ylabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax:set_ylabel
dsa2/source/utils/util_plot.py:plot_distance_heatmap, function, ax.set_title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax:set_title
dsa2/source/utils/util_plot.py:plot_distance_heatmap, function, plt.colorbar, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:colorbar
dsa2/source/utils/util_plot.py:plot_cluster_2D, function, itertools.cycle, [CLASS] [STDLIB], , [CLASS] [STDLIB]: itertools:cycle
dsa2/source/utils/util_plot.py:plot_cluster_2D, function, range, , , range
dsa2/source/utils/util_plot.py:plot_cluster_2D, function, len, , , len
dsa2/source/utils/util_plot.py:plot_cluster_2D, function, plt.figure, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:figure
dsa2/source/utils/util_plot.py:plot_cluster_2D, function, zip, , , zip
dsa2/source/utils/util_plot.py:plot_cluster_2D, function, plt.scatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:scatter
dsa2/source/utils/util_plot.py:plot_cluster_2D, function, plt.legend, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:legend
dsa2/source/utils/util_plot.py:plot_cluster_2D, function, plt.show, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:show
dsa2/source/utils/util_plot.py:plot_cluster_tsne, function, np.set_printoptions, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:set_printoptions
dsa2/source/utils/util_plot.py:plot_cluster_tsne, function, model.fit_transform, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:fit_transform
dsa2/source/utils/util_plot.py:plot_cluster_tsne, function, np.arange, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:arange
dsa2/source/utils/util_plot.py:plot_cluster_tsne, function, plot_XY, , , plot_XY
dsa2/source/utils/util_plot.py:plot_cluster_pca, function, pca, , , pca
dsa2/source/utils/util_plot.py:plot_cluster_pca, function, model.fit_transform, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: model:fit_transform
dsa2/source/utils/util_plot.py:plot_cluster_pca, function, np.zeros, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:zeros
dsa2/source/utils/util_plot.py:plot_cluster_pca, function, plot_XY, , , plot_XY
dsa2/source/utils/util_plot.py:plot_cluster_hiearchy, function, dendrogram, , , dendrogram
dsa2/source/utils/util_plot.py:plot_cluster_hiearchy, function, plt.title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:title
dsa2/source/utils/util_plot.py:plot_cluster_hiearchy, function, plt.xlabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:xlabel
dsa2/source/utils/util_plot.py:plot_cluster_hiearchy, function, plt.ylabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:ylabel
dsa2/source/utils/util_plot.py:plot_cluster_hiearchy, function, zip, , , zip
dsa2/source/utils/util_plot.py:plot_cluster_hiearchy, function, sum, [BUILT_IN], , [BUILT_IN]: sum
dsa2/source/utils/util_plot.py:plot_cluster_hiearchy, function, plt.plot, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:plot
dsa2/source/utils/util_plot.py:plot_cluster_hiearchy, function, plt.annotate, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:annotate
dsa2/source/utils/util_plot.py:plot_cluster_hiearchy, function, plt.axhline, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:axhline
dsa2/source/utils/util_plot.py:plot_Y, function, plt.figure, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:figure
dsa2/source/utils/util_plot.py:plot_Y, function, plt.title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:title
dsa2/source/utils/util_plot.py:plot_Y, function, plt.plot, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:plot
dsa2/source/utils/util_plot.py:plot_Y, function, plt.show, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:show
dsa2/source/utils/util_plot.py:plot_XY, function, isinstance, [BUILT_IN], , [BUILT_IN]: isinstance
dsa2/source/utils/util_plot.py:plot_XY, function, np.array, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:array
dsa2/source/utils/util_plot.py:plot_XY, function, np.abs, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:abs
dsa2/source/utils/util_plot.py:plot_XY, function, plt.get_cmap, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:get_cmap
dsa2/source/utils/util_plot.py:plot_XY, function, np.min, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:min
dsa2/source/utils/util_plot.py:plot_XY, function, plt.subplots, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:subplots
dsa2/source/utils/util_plot.py:plot_XY, function, fig.set_size_inches, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: fig:set_size_inches
dsa2/source/utils/util_plot.py:plot_XY, function, fig.set_dpi, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: fig:set_dpi
dsa2/source/utils/util_plot.py:plot_XY, function, fig.tight_layout, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: fig:tight_layout
dsa2/source/utils/util_plot.py:plot_XY, function, ax1.scatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:scatter
dsa2/source/utils/util_plot.py:plot_XY, function, ax1.set_xlabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:set_xlabel
dsa2/source/utils/util_plot.py:plot_XY, function, ax1.set_ylabel, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:set_ylabel
dsa2/source/utils/util_plot.py:plot_XY, function, ax1.set_title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:set_title
dsa2/source/utils/util_plot.py:plot_XY, function, ax1.grid, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: ax1:grid
dsa2/source/utils/util_plot.py:plot_XY, function, np.max, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:max
dsa2/source/utils/util_plot.py:plot_XY, function, scatter.set_clim, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: scatter:set_clim
dsa2/source/utils/util_plot.py:plot_XY, function, fig.colorbar, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: fig:colorbar
dsa2/source/utils/util_plot.py:plot_XY, function, cb.set_label, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: cb:set_label
dsa2/source/utils/util_plot.py:plot_XY, function, list, , , list
dsa2/source/utils/util_plot.py:plot_XY, function, mpld3.save_html, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/mpld3, [CLASS] [SIDE_PACKAGE]: mpld3:save_html
dsa2/source/utils/util_plot.py:plot_XY, function, plt.show, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:show
dsa2/source/utils/util_plot.py:plot_XY, function, os_folder_create, , , os_folder_create
dsa2/source/utils/util_plot.py:plot_XY, function, plt.savefig, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:savefig
dsa2/source/utils/util_plot.py:plot_XY, function, plot_XY_plotly, , , plot_XY_plotly
dsa2/source/utils/util_plot.py:plot_XY, function, go.Scatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: go:Scatter
dsa2/source/utils/util_plot.py:plot_XY, function, py.iplot, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/py, [CLASS] [SIDE_PACKAGE]: py:iplot
dsa2/source/utils/util_plot.py:plot_XY, function, py.plot, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/py, [CLASS] [SIDE_PACKAGE]: py:plot
dsa2/source/utils/util_plot.py:plot_XY, function, plot_XY_seaborn, , , plot_XY_seaborn
dsa2/source/utils/util_plot.py:plot_XY, function, sns.set_context, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sns:set_context
dsa2/source/utils/util_plot.py:plot_XY, function, sns.set_color_codes, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sns:set_color_codes
dsa2/source/utils/util_plot.py:plot_XY, function, sns.color_palette, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sns:color_palette
dsa2/source/utils/util_plot.py:plot_XY, function, np.unique, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:unique
dsa2/source/utils/util_plot.py:plot_XY, function, plt.scatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:scatter
dsa2/source/utils/util_plot.py:plot_XY, function, plt.gca, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:gca
dsa2/source/utils/util_plot.py:plot_XY, function, plt.title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:title
dsa2/source/utils/util_plot.py:plot_XY_plotly, function, go.Scatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: go:Scatter
dsa2/source/utils/util_plot.py:plot_XY_plotly, function, py.iplot, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/py, [CLASS] [SIDE_PACKAGE]: py:iplot
dsa2/source/utils/util_plot.py:plot_XY_plotly, function, py.plot, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/py, [CLASS] [SIDE_PACKAGE]: py:plot
dsa2/source/utils/util_plot.py:plot_XY_seaborn, function, sns.set_context, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sns:set_context
dsa2/source/utils/util_plot.py:plot_XY_seaborn, function, sns.set_color_codes, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sns:set_color_codes
dsa2/source/utils/util_plot.py:plot_XY_seaborn, function, sns.color_palette, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sns:color_palette
dsa2/source/utils/util_plot.py:plot_XY_seaborn, function, np.unique, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:unique
dsa2/source/utils/util_plot.py:plot_XY_seaborn, function, plt.scatter, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:scatter
dsa2/source/utils/util_plot.py:plot_XY_seaborn, function, plt.gca, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:gca
dsa2/source/utils/util_plot.py:plot_XY_seaborn, function, plt.title, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: plt:title
dsa2/source/utils/util_plot.py:plot_cols_with_NaNs, function, print, , , print
dsa2/source/utils/util_plot.py:plot_col_correl_matrix, function, sns.heatmap, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: sns:heatmap
dsa2/source/utils/util_plot.py:plot_col_correl_target, function, print, , , print
dsa2/source/utils/util_sql.py:sql_create_dbengine, function, sql.create_engine, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/sqlalchemy, [CLASS] [SIDE_PACKAGE]: sql:create_engine
dsa2/source/utils/util_sql.py:sql_create_dbengine, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/utils/util_sql.py:sql_query, function, sql.create_engine, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/sqlalchemy, [CLASS] [SIDE_PACKAGE]: sql:create_engine
dsa2/source/utils/util_sql.py:sql_query, function, pd.read_sql_query, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/pandas, [CLASS] [SIDE_PACKAGE]: pd:read_sql_query
dsa2/source/utils/util_sql.py:sql_query, function, output.find, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: output:find
dsa2/source/utils/util_sql.py:sql_query, function, df.to_csv, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: df:to_csv
dsa2/source/utils/util_sql.py:sql_get_dbschema, function, sql.create_engine, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/sqlalchemy, [CLASS] [SIDE_PACKAGE]: sql:create_engine
dsa2/source/utils/util_sql.py:sql_get_dbschema, function, sql.inspect, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/sqlalchemy, [CLASS] [SIDE_PACKAGE]: sql:inspect
dsa2/source/utils/util_sql.py:sql_get_dbschema, function, inspector.get_table_names, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: inspector:get_table_names
dsa2/source/utils/util_sql.py:sql_get_dbschema, function, inspector.get_columns, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: inspector:get_columns
dsa2/source/utils/util_sql.py:sql_get_dbschema, function, l1.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: l1:append
dsa2/source/utils/util_sql.py:sql_get_dbschema, function, print, , , print
dsa2/source/utils/util_sql.py:sql_get_dbschema, function, np.array, [CLASS] [SIDE_PACKAGE], C:/Python39/lib/site-packages/numpy, [CLASS] [SIDE_PACKAGE]: np:array
dsa2/source/utils/util_sql.py:sql_insert_excel, function, slugify, , , slugify
dsa2/source/utils/util_sql.py:sql_insert_excel, function, text.strip, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: text:strip
dsa2/source/utils/util_sql.py:sql_insert_excel, function, re.sub, [CLASS] [STDLIB], , [CLASS] [STDLIB]: re:sub
dsa2/source/utils/util_sql.py:sql_insert_excel, function, load_workbook, [FUNC] [SIDE_PACKAGE], C:/Python39/lib/site-packages/openpyxl, [FUNC] [SIDE_PACKAGE]: openpyxl.load_workbook
dsa2/source/utils/util_sql.py:sql_insert_excel, function, wb.get_sheet_names, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: wb:get_sheet_names
dsa2/source/utils/util_sql.py:sql_insert_excel, function, str, [BUILT_IN], , [BUILT_IN]: str
dsa2/source/utils/util_sql.py:sql_insert_excel, function, columns.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: columns:append
dsa2/source/utils/util_sql.py:sql_insert_excel, function, dbengine.execute, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dbengine:execute
dsa2/source/utils/util_sql.py:sql_insert_excel, function, enumerate, [BUILT_IN], , [BUILT_IN]: enumerate
dsa2/source/utils/util_sql.py:sql_insert_excel, function, tuprow.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: tuprow:append
dsa2/source/utils/util_sql.py:sql_insert_excel, function, tup.append, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: tup:append
dsa2/source/utils/util_sql.py:sql_insert_excel, function, VALUES, , , VALUES
dsa2/source/utils/util_sql.py:sql_insert_excel, function, dbengine.executemany, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dbengine:executemany
dsa2/source/utils/util_sql.py:sql_insert_excel, function, dbengine.commit, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dbengine:commit
dsa2/source/utils/util_sql.py:sql_insert_excel, function, dbengine.close, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: dbengine:close
dsa2/source/utils/util_sql.py:sql_insert_df, function, df.drop, [CLASS] [SIDE_PACKAGE], , [CLASS] [SIDE_PACKAGE]: df:drop
