uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
pytorch_tabular/models/mixture_density/mdn.py:NODEMDN,NODEMDN,class,21,53,45,612,11.55,0,0,[],[],[],379,[],[],0
pytorch_tabular/models/mixture_density/mdn.py:AutoIntMDN,AutoIntMDN,class,12,21,19,298,14.19,0,0,[],[],[],409,[],[],0
models/mixture_density/mdn.py:MixtureDensityHead:__init__,MixtureDensityHead:__init__,method,4,4,4,60,15.0,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",36,[],"['super', 'self._build_network']",2
models/mixture_density/mdn.py:MixtureDensityHead:_build_network,MixtureDensityHead:_build_network,method,10,26,24,436,16.77,1,1,['self'],[None],[None],41,[],"['nn.Linear', 'enumerate']",2
models/mixture_density/mdn.py:MixtureDensityHead:forward,MixtureDensityHead:forward,method,10,14,12,95,6.79,0,0,"['self', 'x']","[None, None]","[None, None]",55,[],"['self.pi', 'self.sigma', 'nn.ELU', 'self.mu']",4
models/mixture_density/mdn.py:MixtureDensityHead:gaussian_probability,MixtureDensityHead:gaussian_probability,method,8,32,26,213,6.66,0,1,"['self', 'sigma', 'mu', 'target', 'log']","[None, None, None, None, None]","[None, None, None, None, 'False']",63,"['        """"""Returns the probability of `target` given MoG parameters `sigma` and `mu`.\n', '\n', '        Arguments:\n', '            sigma (BxGxO): The standard deviation of the Gaussians. B is the batch\n', '                size, G is the number of Gaussians, and O is the number of\n', '                dimensions per Gaussian.\n', '            mu (BxGxO): The means of the Gaussians. B is the batch size, G is the\n', '                number of Gaussians, and O is the number of dimensions per Gaussian.\n', '            target (BxI): A batch of target. B is the batch size and I is the number of\n', '                input dimensions.\n', '        Returns:\n', '            probabilities (BxG): The probability of each point in the probability\n', '                of the distribution in the corresponding sigma/mu index.\n', '        """"""\n']","['target.expand_as', 'torch.pow', 'torch.exp', 'torch.prod']",4
models/mixture_density/mdn.py:MixtureDensityHead:log_prob,MixtureDensityHead:log_prob,method,6,18,17,239,13.28,0,0,"['self', 'pi', 'sigma', 'mu', 'y']","[None, None, None, None, None]","[None, None, None, None, None]",91,[],"['self.gaussian_probability', 'torch.log', 'torch.logsumexp']",3
models/mixture_density/mdn.py:MixtureDensityHead:sample,MixtureDensityHead:sample,method,8,15,12,188,12.53,0,0,"['self', 'pi', 'sigma', 'mu']","[None, None, None, None]","[None, None, None, None]",101,"['        """"""Draw samples from a MoG.""""""\n']","['Categorical', 'categorical.sample', 'Variable', 'sigma.gather', 'mu.gather']",5
models/mixture_density/mdn.py:MixtureDensityHead:generate_samples,MixtureDensityHead:generate_samples,method,10,39,35,346,8.87,1,1,"['self', 'pi', 'sigma', 'mu', 'n_samples']","[None, None, None, None, None]","[None, None, None, None, 'None']",110,[],"['range', 'samples.append', 'torch.cat']",3
models/mixture_density/mdn.py:MixtureDensityHead:generate_point_predictions,MixtureDensityHead:generate_point_predictions,method,7,19,16,225,11.84,0,1,"['self', 'pi', 'sigma', 'mu', 'n_samples']","[None, None, None, None, None]","[None, None, None, None, 'None']",125,[],"['self.generate_samples', 'torch.mean', 'torch.median']",3
models/mixture_density/mdn.py:BaseMDN:__init__,BaseMDN:__init__,method,5,33,25,253,7.67,0,1,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",36,"['        """"""Returns the probability of `target` given MoG parameters `sigma` and `mu`.\n', '\n', '        Arguments:\n', '            sigma (BxGxO): The standard deviation of the Gaussians. B is the batch\n', '                size, G is the number of Gaussians, and O is the number of\n', '                dimensions per Gaussian.\n', '            mu (BxGxO): The means of the Gaussians. B is the batch size, G is the\n', '                number of Gaussians, and O is the number of dimensions per Gaussian.\n', '            target (BxI): A batch of target. B is the batch size and I is the number of\n', '                input dimensions.\n', '        Returns:\n', '            probabilities (BxG): The probability of each point in the probability\n', '                of the distribution in the corresponding sigma/mu index.\n', '        """"""\n']","['logger.warning', 'super']",2
models/mixture_density/mdn.py:BaseMDN:unpack_input,BaseMDN:unpack_input,method,0,1,1,4,4.0,0,0,"['self', 'x']","[None, ' Dict']","[None, None]",144,[],[],0
models/mixture_density/mdn.py:BaseMDN:forward,BaseMDN:forward,method,8,17,14,125,7.35,0,0,"['self', 'x']","[None, ' Dict']","[None, None]",147,[],"['self.unpack_input', 'self.backbone', 'self.mdn']",3
models/mixture_density/mdn.py:BaseMDN:predict,BaseMDN:predict,method,4,8,8,121,15.12,0,0,"['self', 'x']","[None, ' Dict']","[None, None]",153,[],['self.forward'],1
models/mixture_density/mdn.py:BaseMDN:sample,BaseMDN:sample,method,7,17,15,187,11.0,0,1,"['self', 'x', 'n_samples', 'ret_model_output']","[None, ' Dict', ' Optional[int] ', None]","[None, None, ' None', 'False']",159,[],['self.forward'],1
models/mixture_density/mdn.py:BaseMDN:calculate_loss,BaseMDN:calculate_loss,method,21,85,50,1003,11.8,0,4,"['self', 'y', 'pi', 'sigma', 'mu', 'tag']","[None, None, None, None, None, None]","[None, None, None, None, None, '""train""']",169,[],"['torch.mean', 'torch.cat', 'torch.norm', 'self.log']",4
models/mixture_density/mdn.py:BaseMDN:training_step,BaseMDN:training_step,method,11,28,24,340,12.14,0,1,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",208,[],"['self', 'self.calculate_loss', 'self.calculate_metrics']",3
models/mixture_density/mdn.py:BaseMDN:validation_step,BaseMDN:validation_step,method,11,26,19,295,11.35,0,0,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",223,[],"['self', 'self.calculate_loss', 'self.calculate_metrics']",3
models/mixture_density/mdn.py:BaseMDN:test_step,BaseMDN:test_step,method,10,25,19,283,11.32,0,0,"['self', 'batch', 'batch_idx']","[None, None, None]","[None, None, None]",235,[],"['self', 'self.calculate_loss', 'self.calculate_metrics']",3
models/mixture_density/mdn.py:BaseMDN:validation_epoch_end,BaseMDN:validation_epoch_end,method,23,146,74,1619,11.09,4,2,"['self', 'outputs']","[None, None]","[None, None]",247,[],"['hasattr', 'torch.cat', 'range', 'self.log', 'self.create_plotly_histogram', 'wandb.log', 'bin_dict=dict']",7
models/mixture_density/mdn.py:CategoryEmbeddingMDN:__init__,CategoryEmbeddingMDN:__init__,method,3,9,9,94,10.44,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",36,"['        """"""Returns the probability of `target` given MoG parameters `sigma` and `mu`.\n', '\n', '        Arguments:\n', '            sigma (BxGxO): The standard deviation of the Gaussians. B is the batch\n', '                size, G is the number of Gaussians, and O is the number of\n', '                dimensions per Gaussian.\n', '            mu (BxGxO): The means of the Gaussians. B is the batch size, G is the\n', '                number of Gaussians, and O is the number of dimensions per Gaussian.\n', '            target (BxI): A batch of target. B is the batch size and I is the number of\n', '                input dimensions.\n', '        Returns:\n', '            probabilities (BxG): The probability of each point in the probability\n', '                of the distribution in the corresponding sigma/mu index.\n', '        """"""\n']","['sum', 'super']",2
models/mixture_density/mdn.py:CategoryEmbeddingMDN:_build_network,CategoryEmbeddingMDN:_build_network,method,11,20,20,369,18.45,0,1,['self'],[None],[None],41,[],"['nn.ModuleList', 'nn.BatchNorm1d', 'FeedForwardBackbone', 'MixtureDensityHead']",4
models/mixture_density/mdn.py:CategoryEmbeddingMDN:unpack_input,CategoryEmbeddingMDN:unpack_input,method,14,41,29,451,11.0,1,4,"['self', 'x']","[None, ' Dict']","[None, None]",144,[],"['embedding_layer', 'enumerate', 'torch.cat', 'self.normalizing_batch_norm']",4
models/mixture_density/mdn.py:NODEMDN:__init__,NODEMDN:__init__,method,1,2,2,33,16.5,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",36,"['        """"""Returns the probability of `target` given MoG parameters `sigma` and `mu`.\n', '\n', '        Arguments:\n', '            sigma (BxGxO): The standard deviation of the Gaussians. B is the batch\n', '                size, G is the number of Gaussians, and O is the number of\n', '                dimensions per Gaussian.\n', '            mu (BxGxO): The means of the Gaussians. B is the batch size, G is the\n', '                number of Gaussians, and O is the number of dimensions per Gaussian.\n', '            target (BxI): A batch of target. B is the batch size and I is the number of\n', '                input dimensions.\n', '        Returns:\n', '            probabilities (BxG): The probability of each point in the probability\n', '                of the distribution in the corresponding sigma/mu index.\n', '        """"""\n']",['super'],1
models/mixture_density/mdn.py:NODEMDN:subset,NODEMDN:subset,method,2,3,3,27,9.0,0,0,"['self', 'x']","[None, None]","[None, None]",383,[],[],0
models/mixture_density/mdn.py:NODEMDN:_build_network,NODEMDN:_build_network,method,11,16,16,327,20.44,0,0,['self'],[None],[None],41,[],"['NODEBackbone', 'utils.Lambda', 'nn.Sequential', 'MixtureDensityHead']",4
models/mixture_density/mdn.py:NODEMDN:unpack_input,NODEMDN:unpack_input,method,4,18,14,102,5.67,0,0,"['self', 'x']","[None, ' Dict']","[None, None]",144,[],"['len', 'torch.cat']",2
models/mixture_density/mdn.py:AutoIntMDN:__init__,AutoIntMDN:__init__,method,1,2,2,33,16.5,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",36,"['        """"""Returns the probability of `target` given MoG parameters `sigma` and `mu`.\n', '\n', '        Arguments:\n', '            sigma (BxGxO): The standard deviation of the Gaussians. B is the batch\n', '                size, G is the number of Gaussians, and O is the number of\n', '                dimensions per Gaussian.\n', '            mu (BxGxO): The means of the Gaussians. B is the batch size, G is the\n', '                number of Gaussians, and O is the number of dimensions per Gaussian.\n', '            target (BxI): A batch of target. B is the batch size and I is the number of\n', '                input dimensions.\n', '        Returns:\n', '            probabilities (BxG): The probability of each point in the probability\n', '                of the distribution in the corresponding sigma/mu index.\n', '        """"""\n']",['super'],1
models/mixture_density/mdn.py:AutoIntMDN:_build_network,AutoIntMDN:_build_network,method,6,6,6,155,25.83,0,0,['self'],[None],[None],41,"['        """"""Returns the probability of `target` given MoG parameters `sigma` and `mu`.\n', '\n', '        Arguments:\n', '            sigma (BxGxO): The standard deviation of the Gaussians. B is the batch\n', '                size, G is the number of Gaussians, and O is the number of\n', '                dimensions per Gaussian.\n', '            mu (BxGxO): The means of the Gaussians. B is the batch size, G is the\n', '                number of Gaussians, and O is the number of dimensions per Gaussian.\n', '            target (BxI): A batch of target. B is the batch size and I is the number of\n', '                input dimensions.\n', '        Returns:\n', '            probabilities (BxG): The probability of each point in the probability\n', '                of the distribution in the corresponding sigma/mu index.\n', '        """"""\n']","['AutoIntBackbone', 'MixtureDensityHead']",2
models/mixture_density/mdn.py:AutoIntMDN:unpack_input,AutoIntMDN:unpack_input,method,2,2,2,7,3.5,0,0,"['self', 'x']","[None, ' Dict']","[None, None]",144,[],[],0
pytorch_tabular/models/node/architecture_blocks.py:DenseODSTBlock,DenseODSTBlock,class,37,115,89,1207,10.5,2,4,[],[],[],13,[],[],0
models/node/architecture_blocks.py:DenseODSTBlock:__init__,DenseODSTBlock:__init__,method,18,39,35,448,11.49,1,0,"['self', 'input_dim', 'num_trees', 'num_layers', 'tree_output_dim', 'max_features', 'input_dropout', 'flatten_output', 'Module', '**kwargs']","[None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, '1', 'None', '0.0', 'False', 'ODST', None]",14,[],"['range', 'Module', 'min', 'float', 'layers.append', 'super']",6
models/node/architecture_blocks.py:DenseODSTBlock:forward,DenseODSTBlock:forward,method,19,60,48,581,9.68,1,4,"['self', 'x']","[None, None]","[None, None]",49,[],"['min', 'torch.cat', 'F.dropout', 'layer', 'outputs.view']",5
pytorch_tabular/models/node/config.py:NodeConfig,NodeConfig,class,87,475,238,2968,6.25,0,1,[],[],[],8,[],[],0
pytorch_tabular/models/node/node_model.py:NODEBackbone,NODEBackbone,class,16,49,42,1013,20.67,0,0,[],[],[],22,[],[],0
pytorch_tabular/models/node/node_model.py:NODEModel,NODEModel,class,61,194,127,2080,10.72,3,11,[],[],[],58,[],[],0
models/node/node_model.py:NODEBackbone:__init__,NODEBackbone:__init__,method,3,3,3,74,24.67,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",23,[],"['super', 'self.save_hyperparameters', 'self._build_network']",3
models/node/node_model.py:NODEBackbone:_build_network,NODEBackbone:_build_network,method,8,32,29,817,25.53,0,0,['self'],[None],[None],28,[],"['DenseODSTBlock', 'choice_function=getattr', 'bin_function=getattr', 'initialize_response_=getattr', 'initialize_selection_logits_=getattr']",5
models/node/node_model.py:NODEBackbone:forward,NODEBackbone:forward,method,3,4,3,29,7.25,0,0,"['self', 'x']","[None, None]","[None, None]",53,[],['self.dense_block'],1
models/node/node_model.py:NODEModel:__init__,NODEModel:__init__,method,4,11,11,122,11.09,0,1,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",23,[],"['sum', 'super']",2
models/node/node_model.py:NODEModel:subset,NODEModel:subset,method,3,4,4,50,12.5,0,0,"['self', 'x']","[None, None]","[None, None]",64,[],[],0
models/node/node_model.py:NODEModel:data_aware_initialization,NODEModel:data_aware_initialization,method,14,24,24,255,10.62,1,1,"['self', 'datamodule']","[None, None]","[None, None]",67,"['        """"""Performs data-aware initialization for NODE""""""\n']","['logger.info', 'datamodule.train_dataloader', 'next', 'batch.items', 'isinstance', 'v.to', 'torch.no_grad', 'self']",8
models/node/node_model.py:NODEModel:_build_network,NODEModel:_build_network,method,13,35,29,524,14.97,0,2,['self'],[None],[None],28,"['        """"""Performs data-aware initialization for NODE""""""\n']","['nn.ModuleList', 'nn.Dropout', 'NODEBackbone', 'utils.Lambda']",4
models/node/node_model.py:NODEModel:unpack_input,NODEModel:unpack_input,method,13,54,35,476,8.81,1,4,"['self', 'x']","[None, ' Dict']","[None, None]",104,[],"['embedding_layer', 'enumerate', 'torch.cat', 'len']",4
models/node/node_model.py:NODEModel:forward,NODEModel:forward,method,21,45,40,456,10.13,1,3,"['self', 'x']","[None, ' Dict']","[None, None]",131,[],"['self.unpack_input', 'self.embedding_dropout', 'self.backbone', 'self.output_response', 'range', 'nn.Sigmoid']",6
pytorch_tabular/models/node/odst.py:check_numpy,check_numpy,function,5,12,9,111,9.25,0,1,['x'],[None],[None],15,"['    """""" Makes sure x is a numpy array """"""\n']","['isinstance', 'x.detach', 'np.asarray']",3
pytorch_tabular/models/node/odst.py:ODST,ODST,class,75,287,225,3640,12.68,0,2,[],[],[],24,[],[],0
models/node/odst.py:ODST:__init__,ODST:__init__,method,37,94,75,1201,12.78,0,0,"['self', 'in_features', 'num_trees', 'depth', 'tree_output_dim', 'flatten_output', 'choice_function', 'bin_function', 'initialize_response_', 'initialize_selection_logits_', 'threshold_init_beta', 'threshold_init_cutoff', '']","[None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, None, None, '6', '1', 'True', 'sparsemax', 'sparsemoid', 'nn.init.normal_', 'nn.init.uniform_', '1.0', '1.0', None]",25,"['        """"""\n', '        Oblivious Differentiable Sparsemax Trees. http://tinyurl.com/odst-readmore\n', '        One can drop (sic!) this module anywhere instead of nn.Linear\n', '        :param in_features: number of features in the input tensor\n', '        :param num_trees: number of trees in this layer\n', '        :param tree_dim: number of response channels in the response of individual tree\n', '        :param depth: number of splits in every tree\n', '        :param flatten_output: if False, returns [..., num_trees, tree_dim],\n', '            by default returns [..., num_trees * tree_dim]\n', '        :param choice_function: f(tensor, dim) -> R_simplex computes feature weights s.t. f(tensor, dim).sum(dim) == 1\n', '        :param bin_function: f(tensor) -> R[0, 1], computes tree leaf weights\n', '\n', '        :param initialize_response_: in-place initializer for tree output tensor\n', '        :param initialize_selection_logits_: in-place initializer for logits that select features for the tree\n', '        both thresholds and scales are initialized with data-aware init (or .load_state_dict)\n', '        :param threshold_init_beta: initializes threshold to a q-th quantile of data points\n', '            where q ~ Beta(:threshold_init_beta:, :threshold_init_beta:)\n', '            If this param is set to 1, initial thresholds will have the same distribution as data points\n', '            If greater than 1 (e.g. 10), thresholds will be closer to median data value\n', '            If less than 1 (e.g. 0.1), thresholds will approach min/max data values.\n', '\n', '        :param threshold_init_cutoff: threshold log-temperatures initializer, in (0, inf)\n', '            By default(1.0), log-remperatures are initialized in such a way that all bin selectors\n', '            end up in the linear region of sparse-sigmoid. The temperatures are then scaled by this parameter.\n', '            Setting this value > 1.0 will result in some margin between data points and sparse-sigmoid cutoff value\n', '            Setting this value < 1.0 will cause (1 - value) part of data points to end up in flat sparse-sigmoid region\n', '            For instance, threshold_init_cutoff = 0.9 will set 10% points equal to 0.0 or 1.0\n', '            Setting this value > 1.0 will result in a margin between data points and sparse-sigmoid cutoff value\n', '            All points will be between (0.5 - 0.5 / threshold_init_cutoff) and (0.5 + 0.5 / threshold_init_cutoff)\n', '        """"""\n']","['super', 'nn.Parameter', 'torch.zeros', 'initialize_response_', 'initialize_selection_logits_', 'torch.full', 'float', 'torch.no_grad', 'torch.arange', 'offsets.view', 'torch.stack']",11
models/node/odst.py:ODST:forward,ODST:forward,method,17,52,46,755,14.52,0,1,"['self', 'input']","[None, None]","[None, None]",112,[],"['len', 'self.forward', 'self.choice_function', 'torch.einsum', 'torch.exp', 'torch.stack', 'self.bin_function', 'torch.prod', 'response.flatten']",9
models/node/odst.py:ODST:initialize,ODST:initialize,method,23,104,92,1101,10.59,0,1,"['self', 'input', 'eps']","[None, None, None]","[None, None, '1e-6']",148,[],"['len', 'warn', 'torch.no_grad', 'self.choice_function', 'torch.einsum', 'torch.as_tensor', 'list', 'map', 'check_numpy', 'percentiles_q.flatten', 'np.percentile', 'min', 'max', 'torch.log']",14
models/node/odst.py:ODST:__repr__,ODST:__repr__,method,7,13,13,217,16.69,0,0,['self'],[None],[None],197,[],[],0
pytorch_tabular/models/node/utils.py:to_one_hot,to_one_hot,function,72,162,134,1350,8.33,2,0,"['y', 'depth']","[None, None]","[None, 'None']",13,[],"['input.max', 'SparsemaxFunction._threshold_and_support', 'torch.clamp', 'ctx.save_for_backward', 'backward', 'grad_output.clone', 'grad_input.sum', 'supp_size.to', 'v_hat.unsqueeze', 'torch.where', '_threshold_and_support', 'torch.sort', 'input_srt.cumsum', '_make_ix_like', 'support.sum', 'input_cumsum.gather', 'support_size.to']",17
pytorch_tabular/models/node/utils.py:sparsemax,sparsemax,function,2,3,3,40,13.33,0,0,"['input', 'dim']","[None, None]","[None, '-1']",100,[],['SparsemaxFunction.apply'],1
pytorch_tabular/models/node/utils.py:sparsemoid,sparsemoid,function,1,5,5,33,6.6,0,0,['input'],[None],[None],104,[],[],0
pytorch_tabular/models/node/utils.py:entmax15,entmax15,function,2,3,3,39,13.0,0,0,"['input', 'dim']","[None, None]","[None, '-1']",193,[],['Entmax15Function.apply'],1
pytorch_tabular/models/node/utils.py:Entmax15Function,Entmax15Function,class,50,119,88,956,8.03,1,0,[],[],[],110,[],[],0
pytorch_tabular/models/node/utils.py:Entmoid15,Entmoid15,class,24,70,49,647,9.24,0,0,[],[],[],161,[],[],0
pytorch_tabular/models/node/utils.py:Lambda,Lambda,class,6,13,12,122,9.38,0,0,[],[],[],199,[],[],0
pytorch_tabular/models/node/utils.py:ModuleWithInit,ModuleWithInit,class,12,41,33,556,13.56,0,2,[],[],[],208,[],[],0
models/node/utils.py:Entmax15Function:forward,Entmax15Function:forward,method,24,41,33,305,7.44,1,0,"['ctx', 'input', 'dim']","[None, None, None]","[None, None, '-1']",47,"['        """"""sparsemax: normalizing sparse transform (a la softmax)\n', '\n', '        Parameters:\n', '            input (Tensor): any shape\n', '            dim: dimension along which to apply sparsemax\n', '\n', '        Returns:\n', '            output (Tensor): same shape as input\n', '        """"""\n']","['input.max', 'Entmax15Function._threshold_and_support', 'torch.clamp', 'ctx.save_for_backward']",4
models/node/utils.py:Entmax15Function:backward,Entmax15Function:backward,method,9,23,19,150,6.52,0,0,"['ctx', 'grad_output']","[None, None]","[None, None]",66,"['        """"""Sparsemax building block: compute the threshold\n', '\n', '        Args:\n', '            input: any dimension\n', '            dim: dimension along which to apply the sparsemax\n', '\n', '        Returns:\n', '            the threshold value\n', '        """"""\n']","['Y.sqrt', 'dX.sum', 'gppr.sum', 'q.unsqueeze']",4
models/node/utils.py:Entmax15Function:_threshold_and_support,Entmax15Function:_threshold_and_support,method,19,42,34,356,8.48,0,0,"['input', 'dim']","[None, None]","[None, '-1']",78,"['        """"""Sparsemax building block: compute the threshold\n', '\n', '        Args:\n', '            input: any dimension\n', '            dim: dimension along which to apply the sparsemax\n', '\n', '        Returns:\n', '            the threshold value\n', '        """"""\n']","['torch.sort', '_make_ix_like', 'Xsrt.cumsum', 'torch.clamp', 'torch.sqrt', 'tau.gather']",6
models/node/utils.py:Entmoid15:forward,Entmoid15:forward,method,4,5,4,75,15.0,0,0,"['ctx', 'input']","[None, None]","[None, None]",165,[],"['Entmoid15._forward', 'ctx.save_for_backward']",2
models/node/utils.py:Entmoid15:_forward,Entmoid15:_forward,method,9,27,22,195,7.22,0,0,['input'],[None],[None],172,[],"['abs', 'torch.sqrt', 'tau.masked_fill_', 'F.relu', 'torch.where']",5
models/node/utils.py:Entmoid15:backward,Entmoid15:backward,method,2,3,3,59,19.67,0,0,"['ctx', 'grad_output']","[None, None]","[None, None]",66,"['        """"""Sparsemax building block: compute the threshold\n', '\n', '        Args:\n', '            input: any dimension\n', '            dim: dimension along which to apply the sparsemax\n', '\n', '        Returns:\n', '            the threshold value\n', '        """"""\n']",['Entmoid15._backward'],1
models/node/utils.py:Entmoid15:_backward,Entmoid15:_backward,method,8,18,13,136,7.56,0,0,"['output', 'grad_output']","[None, None]","[None, None]",185,[],['output.sqrt'],1
models/node/utils.py:Lambda:__init__,Lambda:__init__,method,3,3,3,33,11.0,0,0,"['self', 'func']","[None, None]","[None, None]",200,[],['super'],1
models/node/utils.py:Lambda:forward,Lambda:forward,method,2,3,3,31,10.33,0,0,"['self', '*args', '**kwargs']","[None, None, None]","[None, None, None]",204,[],['self.func'],1
models/node/utils.py:ModuleWithInit:__init__,ModuleWithInit:__init__,method,4,9,9,147,16.33,0,0,['self'],[None],[None],211,[],"['super', 'nn.Parameter', 'torch.tensor']",3
models/node/utils.py:ModuleWithInit:initialize,ModuleWithInit:initialize,method,1,4,4,43,10.75,0,0,"['self', '*args', '**kwargs']","[None, None, None]","[None, None, None]",222,"['        """""" initialize module tensors using first batch of data """"""\n']",['NotImplementedError'],1
models/node/utils.py:ModuleWithInit:__call__,ModuleWithInit:__call__,method,6,18,15,275,15.28,0,2,"['self', '*args', '**kwargs']","[None, None, None]","[None, None, None]",226,[],"['bool', 'self.initialize', 'super']",3
pytorch_tabular/models/tabnet/config.py:TabNetModelConfig,TabNetModelConfig,class,13,159,82,1062,6.68,0,0,[],[],[],12,[],[],0
pytorch_tabular/models/tabnet/tabnet_model.py:TabNetBackbone,TabNetBackbone,class,24,52,44,805,15.48,2,0,[],[],[],19,[],[],0
pytorch_tabular/models/tabnet/tabnet_model.py:TabNetModel,TabNetModel,class,22,79,64,611,7.73,1,1,[],[],[],50,[],[],0
models/tabnet/tabnet_model.py:TabNetBackbone:__init__,TabNetBackbone:__init__,method,3,3,3,74,24.67,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",20,[],"['super', 'self.save_hyperparameters', 'self._build_network']",3
models/tabnet/tabnet_model.py:TabNetBackbone:_build_network,TabNetBackbone:_build_network,method,15,33,28,607,18.39,2,0,['self'],[None],[None],25,[],"['TabNet', 'range']",2
models/tabnet/tabnet_model.py:TabNetBackbone:forward,TabNetBackbone:forward,method,5,5,5,26,5.2,0,0,"['self', 'x']","[None, ' Dict']","[None, None]",44,[],['self.tabnet'],1
models/tabnet/tabnet_model.py:TabNetModel:__init__,TabNetModel:__init__,method,1,2,2,33,16.5,0,0,"['self', 'config', '**kwargs']","[None, ' DictConfig', None]","[None, None, None]",20,[],['super'],1
models/tabnet/tabnet_model.py:TabNetModel:_build_network,TabNetModel:_build_network,method,2,2,2,42,21.0,0,0,['self'],[None],[None],25,[],['TabNetBackbone'],1
models/tabnet/tabnet_model.py:TabNetModel:unpack_input,TabNetModel:unpack_input,method,4,18,14,102,5.67,0,0,"['self', 'x']","[None, ' Dict']","[None, None]",57,[],"['len', 'torch.cat']",2
models/tabnet/tabnet_model.py:TabNetModel:forward,TabNetModel:forward,method,14,42,40,305,7.26,1,1,"['self', 'x']","[None, ' Dict']","[None, None]",44,[],"['self.unpack_input', 'self.backbone', 'range', 'nn.Sigmoid']",4
